Invoice,InvoiceDate,StockCode,Quantity,Price,TotalPrice,Customer ID
550492,2011-04-18 14:44:00,21539,3,4.95,14.85,14180
550492,2011-04-18 14:44:00,21843,1,10.95,10.95,14180
550492,2011-04-18 14:44:00,22487,1,9.95,9.95,14180
550531,2011-04-19 10:59:00,22087,12,2.95,35.4,13199
550767,2011-04-20 12:32:00,22741,48,0.85,40.8,14776
550767,2011-04-20 12:32:00,20975,24,0.65,15.6,14776
550767,2011-04-20 12:32:00,20974,24,0.65,15.6,14776
550767,2011-04-20 12:32:00,23000,24,0.42,10.08,14776
550767,2011-04-20 12:32:00,23006,24,0.42,10.08,14776
550767,2011-04-20 12:32:00,23002,24,0.42,10.08,14776
550767,2011-04-20 12:32:00,22998,24,0.42,10.08,14776
550767,2011-04-20 12:32:00,22432,6,1.95,11.7,14776
550767,2011-04-20 12:32:00,22431,6,1.95,11.7,14776
550767,2011-04-20 12:32:00,22524,12,1.25,15.0,14776
550767,2011-04-20 12:32:00,22521,12,0.85,10.2,14776
550767,2011-04-20 12:32:00,22520,12,0.85,10.2,14776
550767,2011-04-20 12:32:00,23078,48,1.25,60.0,14776
550767,2011-04-20 12:32:00,21914,12,1.25,15.0,14776
550767,2011-04-20 12:32:00,21915,12,1.25,15.0,14776
550767,2011-04-20 12:32:00,21703,48,0.42,20.16,14776
550767,2011-04-20 12:32:00,21878,24,0.85,20.4,14776
550899,2011-04-21 12:07:00,22699,6,2.95,17.7,13505
550899,2011-04-21 12:07:00,22697,6,2.95,17.7,13505
550899,2011-04-21 12:07:00,22698,6,2.95,17.7,13505
550899,2011-04-21 12:07:00,22744,6,2.95,17.7,13505
550899,2011-04-21 12:07:00,22752,2,8.5,17.0,13505
550899,2011-04-21 12:07:00,21156,8,1.95,15.6,13505
550899,2011-04-21 12:07:00,21715,8,2.55,20.4,13505
550899,2011-04-21 12:07:00,22938,12,1.95,23.4,13505
550899,2011-04-21 12:07:00,22956,6,2.1,12.6,13505
550899,2011-04-21 12:07:00,22955,6,2.1,12.6,13505
550899,2011-04-21 12:07:00,21212,24,0.55,13.2,13505
550899,2011-04-21 12:07:00,22951,24,0.55,13.2,13505
550899,2011-04-21 12:07:00,22417,24,0.55,13.2,13505
550899,2011-04-21 12:07:00,21976,24,0.55,13.2,13505
550899,2011-04-21 12:07:00,22949,12,1.45,17.4,13505
550899,2011-04-21 12:07:00,22423,2,12.75,25.5,13505
550899,2011-04-21 12:07:00,22960,6,4.25,25.5,13505
550899,2011-04-21 12:07:00,21242,8,1.69,13.52,13505
550899,2011-04-21 12:07:00,21244,8,1.69,13.52,13505
550899,2011-04-21 12:07:00,21245,8,1.69,13.52,13505
550899,2011-04-21 12:07:00,21238,8,0.85,6.8,13505
550899,2011-04-21 12:07:00,21240,8,0.85,6.8,13505
550899,2011-04-21 12:07:00,21843,3,10.95,32.85,13505
550899,2011-04-21 12:07:00,22090,6,2.95,17.7,13505
550899,2011-04-21 12:07:00,22637,4,2.55,10.2,13505
550899,2011-04-21 12:07:00,20750,2,7.95,15.9,13505
550899,2011-04-21 12:07:00,22652,10,1.65,16.5,13505
550899,2011-04-21 12:07:00,22077,12,1.65,19.8,13505
550899,2011-04-21 12:07:00,22082,10,1.65,16.5,13505
550899,2011-04-21 12:07:00,20719,10,0.85,8.5,13505
550899,2011-04-21 12:07:00,22614,24,0.29,6.96,13505
550899,2011-04-21 12:07:00,21981,24,0.29,6.96,13505
550899,2011-04-21 12:07:00,21980,24,0.29,6.96,13505
550899,2011-04-21 12:07:00,22585,12,1.25,15.0,13505
550899,2011-04-21 12:07:00,22621,12,1.65,19.8,13505
550899,2011-04-21 12:07:00,21716,8,2.55,20.4,13505
550899,2011-04-21 12:07:00,21746,12,1.25,15.0,13505
550899,2011-04-21 12:07:00,22138,3,4.95,14.85,13505
550899,2011-04-21 12:07:00,22554,12,1.65,19.8,13505
550899,2011-04-21 12:07:00,22557,12,1.65,19.8,13505
550899,2011-04-21 12:07:00,84997A,4,4.15,16.6,13505
550899,2011-04-21 12:07:00,84997C,4,4.15,16.6,13505
550899,2011-04-21 12:07:00,84997B,4,4.15,16.6,13505
550899,2011-04-21 12:07:00,20749,2,7.95,15.9,13505
550899,2011-04-21 12:07:00,22556,12,1.65,19.8,13505
550899,2011-04-21 12:07:00,22416,12,1.45,17.4,13505
550899,2011-04-21 12:07:00,23256,4,4.15,16.6,13505
550899,2011-04-21 12:07:00,22431,6,1.95,11.7,13505
550899,2011-04-21 12:07:00,47590A,3,5.45,16.35,13505
550899,2011-04-21 12:07:00,47590B,3,5.45,16.35,13505
550899,2011-04-21 12:07:00,47566,4,4.95,19.8,13505
550899,2011-04-21 12:07:00,85232D,3,4.95,14.85,13505
550899,2011-04-21 12:07:00,22776,2,9.95,19.9,13505
550899,2011-04-21 12:07:00,POST,4,40.0,160.0,13505
550996,2011-04-26 08:57:00,22659,36,1.95,70.2,16681
550996,2011-04-26 08:57:00,22900,12,3.25,39.0,16681
550996,2011-04-26 08:57:00,22971,24,2.55,61.2,16681
550996,2011-04-26 08:57:00,22970,24,2.55,61.2,16681
550996,2011-04-26 08:57:00,22616,96,0.29,27.84,16681
550996,2011-04-26 08:57:00,23002,24,0.42,10.08,16681
550996,2011-04-26 08:57:00,21544,24,0.85,20.4,16681
550996,2011-04-26 08:57:00,21224,20,1.25,25.0,16681
551146,2011-04-26 13:45:00,22087,20,2.95,59.0,13199
551283,2011-04-27 14:01:00,22045,25,0.42,10.5,16755
551283,2011-04-27 14:01:00,16169M,25,0.42,10.5,16755
551283,2011-04-27 14:01:00,16161P,25,0.42,10.5,16755
551283,2011-04-27 14:01:00,21497,25,0.42,10.5,16755
551283,2011-04-27 14:01:00,22708,25,0.42,10.5,16755
551283,2011-04-27 14:01:00,23233,25,0.42,10.5,16755
551283,2011-04-27 14:01:00,21955,1,7.95,7.95,16755
551283,2011-04-27 14:01:00,22501,2,9.95,19.9,16755
551283,2011-04-27 14:01:00,21677,6,0.85,5.1,16755
551283,2011-04-27 14:01:00,22882,1,1.95,1.95,16755
551283,2011-04-27 14:01:00,22885,1,1.95,1.95,16755
551283,2011-04-27 14:01:00,22883,1,1.95,1.95,16755
551283,2011-04-27 14:01:00,84988,1,1.45,1.45,16755
551283,2011-04-27 14:01:00,85123A,2,2.95,5.9,16755
551283,2011-04-27 14:01:00,47566,3,4.95,14.85,16755
551283,2011-04-27 14:01:00,47590B,2,5.45,10.9,16755
551283,2011-04-27 14:01:00,72741,9,1.45,13.05,16755
551283,2011-04-27 14:01:00,21936,5,2.95,14.75,16755
551283,2011-04-27 14:01:00,22374,1,4.25,4.25,16755
551283,2011-04-27 14:01:00,22375,1,4.25,4.25,16755
551283,2011-04-27 14:01:00,22371,1,4.25,4.25,16755
551283,2011-04-27 14:01:00,22804,8,2.95,23.6,16755
551283,2011-04-27 14:01:00,22663,3,2.08,6.24,16755
551283,2011-04-27 14:01:00,22385,3,2.08,6.24,16755
551283,2011-04-27 14:01:00,20712,4,2.08,8.32,16755
551283,2011-04-27 14:01:00,22432,1,1.95,1.95,16755
551283,2011-04-27 14:01:00,72131,2,1.95,3.9,16755
551283,2011-04-27 14:01:00,72128,4,0.85,3.4,16755
551283,2011-04-27 14:01:00,47420,24,0.19,4.56,16755
551283,2011-04-27 14:01:00,84597C,4,1.25,5.0,16755
551283,2011-04-27 14:01:00,22327,2,2.95,5.9,16755
551283,2011-04-27 14:01:00,22781,2,7.65,15.3,16755
551283,2011-04-27 14:01:00,20749,2,7.95,15.9,16755
551283,2011-04-27 14:01:00,84212,18,0.65,11.7,16755
551283,2011-04-27 14:01:00,21564,4,2.95,11.8,16755
551283,2011-04-27 14:01:00,84828,1,1.25,1.25,16755
551283,2011-04-27 14:01:00,72801C,2,1.25,2.5,16755
551283,2011-04-27 14:01:00,22136,2,1.65,3.3,16755
551283,2011-04-27 14:01:00,22195,2,1.65,3.3,16755
551283,2011-04-27 14:01:00,22993,2,1.25,2.5,16755
551283,2011-04-27 14:01:00,72807C,1,4.25,4.25,16755
551283,2011-04-27 14:01:00,22328,2,2.95,5.9,16755
551283,2011-04-27 14:01:00,22083,4,2.95,11.8,16755
551283,2011-04-27 14:01:00,22084,1,2.95,2.95,16755
551283,2011-04-27 14:01:00,22246,2,1.95,3.9,16755
551283,2011-04-27 14:01:00,84741C,6,1.95,11.7,16755
551283,2011-04-27 14:01:00,22308,1,2.55,2.55,16755
551283,2011-04-27 14:01:00,22452,1,2.95,2.95,16755
551283,2011-04-27 14:01:00,22446,1,3.35,3.35,16755
551283,2011-04-27 14:01:00,22730,2,3.75,7.5,16755
551283,2011-04-27 14:01:00,22727,1,3.75,3.75,16755
551283,2011-04-27 14:01:00,22725,1,3.75,3.75,16755
551283,2011-04-27 14:01:00,22728,1,3.75,3.75,16755
551283,2011-04-27 14:01:00,22729,3,3.75,11.25,16755
551283,2011-04-27 14:01:00,21188,6,2.95,17.7,16755
551283,2011-04-27 14:01:00,84535A,16,0.65,10.4,16755
551283,2011-04-27 14:01:00,22740,48,0.85,40.8,16755
551283,2011-04-27 14:01:00,23078,24,1.25,30.0,16755
551283,2011-04-27 14:01:00,22741,48,0.85,40.8,16755
551283,2011-04-27 14:01:00,22133,12,0.85,10.2,16755
551283,2011-04-27 14:01:00,21232,4,1.25,5.0,16755
551283,2011-04-27 14:01:00,22701,6,2.95,17.7,16755
551283,2011-04-27 14:01:00,22197,6,0.85,5.1,16755
551283,2011-04-27 14:01:00,84755,6,0.65,3.9,16755
551283,2011-04-27 14:01:00,22629,4,1.95,7.8,16755
551283,2011-04-27 14:01:00,22630,4,1.95,7.8,16755
551418,2011-04-28 13:50:00,22900,1,3.25,3.25,17893
551418,2011-04-28 13:50:00,21623,2,9.95,19.9,17893
551418,2011-04-28 13:50:00,20711,4,2.08,8.32,17893
551418,2011-04-28 13:50:00,23201,3,2.08,6.24,17893
551418,2011-04-28 13:50:00,22499,1,5.95,5.95,17893
551418,2011-04-28 13:50:00,22706,25,0.42,10.5,17893
551418,2011-04-28 13:50:00,22710,50,0.42,21.0,17893
551418,2011-04-28 13:50:00,22714,12,0.42,5.04,17893
551418,2011-04-28 13:50:00,21509,12,0.42,5.04,17893
551418,2011-04-28 13:50:00,21507,12,0.42,5.04,17893
551418,2011-04-28 13:50:00,22713,12,0.42,5.04,17893
551418,2011-04-28 13:50:00,21519,12,0.42,5.04,17893
551418,2011-04-28 13:50:00,20682,1,3.25,3.25,17893
551418,2011-04-28 13:50:00,22431,1,1.95,1.95,17893
551418,2011-04-28 13:50:00,22382,1,1.65,1.65,17893
551812,2011-05-04 11:39:00,22999,24,0.42,10.08,15527
551812,2011-05-04 11:39:00,22996,24,0.42,10.08,15527
551812,2011-05-04 11:39:00,22998,24,0.42,10.08,15527
551812,2011-05-04 11:39:00,22752,2,8.5,17.0,15527
551812,2011-05-04 11:39:00,85099C,10,2.08,20.8,15527
551812,2011-05-04 11:39:00,22976,12,1.25,15.0,15527
551812,2011-05-04 11:39:00,23201,20,2.08,41.6,15527
551812,2011-05-04 11:39:00,23208,20,1.65,33.0,15527
551812,2011-05-04 11:39:00,22088,6,2.95,17.7,15527
551812,2011-05-04 11:39:00,21730,6,4.95,29.7,15527
551812,2011-05-04 11:39:00,22502,1,5.95,5.95,15527
551812,2011-05-04 11:39:00,22501,1,9.95,9.95,15527
551812,2011-05-04 11:39:00,22927,4,5.95,23.8,15527
551812,2011-05-04 11:39:00,22328,6,2.95,17.7,15527
551812,2011-05-04 11:39:00,22971,6,2.55,15.3,15527
551812,2011-05-04 11:39:00,21561,1,2.55,2.55,15527
551812,2011-05-04 11:39:00,21559,1,2.55,2.55,15527
551812,2011-05-04 11:39:00,22970,6,2.55,15.3,15527
551812,2011-05-04 11:39:00,22433,2,1.95,3.9,15527
551812,2011-05-04 11:39:00,84674,6,2.95,17.7,15527
551816,2011-05-04 11:50:00,21465,1,3.75,3.75,15906
551816,2011-05-04 11:50:00,22900,6,3.25,19.5,15906
551816,2011-05-04 11:50:00,85152,2,2.1,4.2,15906
551816,2011-05-04 11:50:00,22413,2,2.95,5.9,15906
551816,2011-05-04 11:50:00,21908,2,2.1,4.2,15906
551816,2011-05-04 11:50:00,22094,1,1.25,1.25,15906
551816,2011-05-04 11:50:00,21980,12,0.29,3.48,15906
551816,2011-05-04 11:50:00,21749,3,2.1,6.3,15906
551816,2011-05-04 11:50:00,22727,1,3.75,3.75,15906
551816,2011-05-04 11:50:00,21121,6,1.25,7.5,15906
551816,2011-05-04 11:50:00,20751,1,2.1,2.1,15906
551816,2011-05-04 11:50:00,20754,1,2.1,2.1,15906
551816,2011-05-04 11:50:00,22443,3,7.95,23.85,15906
551816,2011-05-04 11:50:00,22502,3,5.95,17.85,15906
551816,2011-05-04 11:50:00,22501,3,9.95,29.85,15906
551816,2011-05-04 11:50:00,22090,3,2.95,8.85,15906
551816,2011-05-04 11:50:00,21470,1,3.75,3.75,15906
551816,2011-05-04 11:50:00,21466,1,3.75,3.75,15906
551816,2011-05-04 11:50:00,21469,1,3.75,3.75,15906
551816,2011-05-04 11:50:00,21468,1,3.75,3.75,15906
551816,2011-05-04 11:50:00,21467,1,3.75,3.75,15906
551816,2011-05-04 11:50:00,21218,3,3.75,11.25,15906
551816,2011-05-04 11:50:00,20914,3,2.95,8.85,15906
551816,2011-05-04 11:50:00,22315,1,1.25,1.25,15906
551816,2011-05-04 11:50:00,21094,6,0.85,5.1,15906
551816,2011-05-04 11:50:00,21086,6,0.65,3.9,15906
551816,2011-05-04 11:50:00,21080,6,0.85,5.1,15906
551816,2011-05-04 11:50:00,21843,1,10.95,10.95,15906
551816,2011-05-04 11:50:00,21156,6,1.95,11.7,15906
551816,2011-05-04 11:50:00,22139,3,4.95,14.85,15906
551816,2011-05-04 11:50:00,21212,24,0.55,13.2,15906
551816,2011-05-04 11:50:00,84880,3,7.5,22.5,15906
551878,2011-05-05 08:32:00,22112,24,4.25,102.0,15129
551878,2011-05-05 08:32:00,22083,6,2.95,17.7,15129
551955,2011-05-05 12:22:00,84945,384,0.72,276.48,13199
551955,2011-05-05 12:22:00,84947,36,1.25,45.0,13199
551960,2011-05-05 12:38:00,21609,6,2.95,17.7,18239
551960,2011-05-05 12:38:00,21714,12,1.25,15.0,18239
551960,2011-05-05 12:38:00,21116,3,4.95,14.85,18239
551960,2011-05-05 12:38:00,22508,4,3.75,15.0,18239
551960,2011-05-05 12:38:00,22501,2,9.95,19.9,18239
551960,2011-05-05 12:38:00,21755,3,5.95,17.85,18239
551960,2011-05-05 12:38:00,21754,3,5.95,17.85,18239
551960,2011-05-05 12:38:00,22854,4,4.95,19.8,18239
551960,2011-05-05 12:38:00,84879,8,1.69,13.52,18239
551960,2011-05-05 12:38:00,21136,8,1.69,13.52,18239
551960,2011-05-05 12:38:00,22855,12,1.25,15.0,18239
551960,2011-05-05 12:38:00,23138,12,1.45,17.4,18239
551960,2011-05-05 12:38:00,22295,12,1.65,19.8,18239
551960,2011-05-05 12:38:00,84836,12,1.25,15.0,18239
551960,2011-05-05 12:38:00,71053,4,3.75,15.0,18239
551960,2011-05-05 12:38:00,85123A,6,2.95,17.7,18239
551960,2011-05-05 12:38:00,22178,12,1.25,15.0,18239
551960,2011-05-05 12:38:00,21174,12,2.08,24.96,18239
551960,2011-05-05 12:38:00,21175,12,2.55,30.6,18239
551960,2011-05-05 12:38:00,23146,4,3.29,13.16,18239
551960,2011-05-05 12:38:00,22427,6,5.95,35.7,18239
551960,2011-05-05 12:38:00,22852,4,4.25,17.0,18239
551960,2011-05-05 12:38:00,22697,6,2.95,17.7,18239
551960,2011-05-05 12:38:00,20981,12,0.85,10.2,18239
551960,2011-05-05 12:38:00,22904,6,2.95,17.7,18239
551960,2011-05-05 12:38:00,22621,12,1.65,19.8,18239
552033,2011-05-05 18:36:00,22998,24,0.42,10.08,14776
552033,2011-05-05 18:36:00,22693,24,1.25,30.0,14776
552033,2011-05-05 18:36:00,22664,10,2.1,21.0,14776
552033,2011-05-05 18:36:00,22380,10,2.1,21.0,14776
552033,2011-05-05 18:36:00,23078,48,1.25,60.0,14776
552033,2011-05-05 18:36:00,21703,24,0.42,10.08,14776
552033,2011-05-05 18:36:00,20974,48,0.65,31.2,14776
552033,2011-05-05 18:36:00,20975,48,0.65,31.2,14776
552182,2011-05-06 13:38:00,22770,1,14.95,14.95,14180
552182,2011-05-06 13:38:00,22180,1,9.95,9.95,14180
552182,2011-05-06 13:38:00,21843,3,10.95,32.85,14180
552182,2011-05-06 13:38:00,21922,2,7.95,15.9,14180
552182,2011-05-06 13:38:00,22487,1,9.95,9.95,14180
552182,2011-05-06 13:38:00,22848,1,16.95,16.95,14180
552182,2011-05-06 13:38:00,22072,8,3.75,30.0,14180
552182,2011-05-06 13:38:00,21269,2,8.5,17.0,14180
552182,2011-05-06 13:38:00,84665,8,5.95,47.6,14180
552286,2011-05-08 13:07:00,22384,1,1.65,1.65,16393
552286,2011-05-08 13:07:00,23209,10,1.65,16.5,16393
552286,2011-05-08 13:07:00,20726,2,1.65,3.3,16393
552286,2011-05-08 13:07:00,20728,3,1.65,4.95,16393
552286,2011-05-08 13:07:00,22383,4,1.65,6.6,16393
552286,2011-05-08 13:07:00,23298,1,4.95,4.95,16393
552286,2011-05-08 13:07:00,22629,2,1.95,3.9,16393
552286,2011-05-08 13:07:00,22631,2,1.95,3.9,16393
552286,2011-05-08 13:07:00,22993,12,1.25,15.0,16393
552286,2011-05-08 13:07:00,22895,2,3.25,6.5,16393
552286,2011-05-08 13:07:00,84992,1,0.55,0.55,16393
552286,2011-05-08 13:07:00,84990,1,0.55,0.55,16393
552286,2011-05-08 13:07:00,23199,9,2.08,18.72,16393
552286,2011-05-08 13:07:00,23200,10,2.08,20.8,16393
552286,2011-05-08 13:07:00,23202,10,2.08,20.8,16393
552286,2011-05-08 13:07:00,20718,2,1.25,2.5,16393
552286,2011-05-08 13:07:00,22374,1,4.25,4.25,16393
552286,2011-05-08 13:07:00,22371,1,4.25,4.25,16393
552286,2011-05-08 13:07:00,23203,14,2.08,29.12,16393
552286,2011-05-08 13:07:00,21034,2,0.95,1.9,16393
552286,2011-05-08 13:07:00,85099B,5,2.08,10.4,16393
552286,2011-05-08 13:07:00,22411,5,2.08,10.4,16393
552287,2011-05-08 13:19:00,23206,10,1.65,16.5,17705
552287,2011-05-08 13:19:00,22383,10,1.65,16.5,17705
552287,2011-05-08 13:19:00,23207,10,1.65,16.5,17705
552287,2011-05-08 13:19:00,22192,2,8.5,17.0,17705
552287,2011-05-08 13:19:00,22727,4,3.75,15.0,17705
552287,2011-05-08 13:19:00,22729,4,3.75,15.0,17705
552287,2011-05-08 13:19:00,21498,25,0.42,10.5,17705
552289,2011-05-08 13:24:00,84978,4,1.25,5.0,17869
552289,2011-05-08 13:24:00,21212,1,0.55,0.55,17869
552325,2011-05-09 09:47:00,23206,10,1.65,16.5,12490
552325,2011-05-09 09:47:00,23199,20,2.08,41.6,12490
552325,2011-05-09 09:47:00,21238,8,0.85,6.8,12490
552325,2011-05-09 09:47:00,21239,8,0.85,6.8,12490
552325,2011-05-09 09:47:00,22090,6,2.95,17.7,12490
552325,2011-05-09 09:47:00,85099B,10,2.08,20.8,12490
552325,2011-05-09 09:47:00,20724,10,0.85,8.5,12490
552325,2011-05-09 09:47:00,20725,10,1.65,16.5,12490
552325,2011-05-09 09:47:00,22379,10,2.1,21.0,12490
552325,2011-05-09 09:47:00,22386,10,2.08,20.8,12490
552325,2011-05-09 09:47:00,20712,10,2.08,20.8,12490
552325,2011-05-09 09:47:00,21559,6,2.55,15.3,12490
552325,2011-05-09 09:47:00,22895,6,3.25,19.5,12490
552325,2011-05-09 09:47:00,22302,6,2.55,15.3,12490
552325,2011-05-09 09:47:00,22303,12,2.55,30.6,12490
552325,2011-05-09 09:47:00,23204,20,0.85,17.0,12490
552325,2011-05-09 09:47:00,POST,2,18.0,36.0,12490
552357,2011-05-09 12:16:00,23284,4,7.95,31.8,18219
552357,2011-05-09 12:16:00,23132,3,5.75,17.25,18219
552357,2011-05-09 12:16:00,22845,2,6.35,12.7,18219
552357,2011-05-09 12:16:00,82482,6,2.55,15.3,18219
552357,2011-05-09 12:16:00,22969,12,1.45,17.4,18219
552357,2011-05-09 12:16:00,23070,4,4.15,16.6,18219
552357,2011-05-09 12:16:00,84978,12,1.25,15.0,18219
552357,2011-05-09 12:16:00,23298,3,4.95,14.85,18219
552357,2011-05-09 12:16:00,84879,8,1.69,13.52,18219
552357,2011-05-09 12:16:00,22771,12,1.25,15.0,18219
552357,2011-05-09 12:16:00,22892,12,1.25,15.0,18219
552357,2011-05-09 12:16:00,85123A,6,2.95,17.7,18219
552357,2011-05-09 12:16:00,22423,2,12.75,25.5,18219
552491,2011-05-09 16:01:00,20750,24,6.35,152.4,17033
552491,2011-05-09 16:01:00,85132C,12,1.95,23.4,17033
552491,2011-05-09 16:01:00,20749,12,6.35,76.2,17033
552491,2011-05-09 16:01:00,85184C,6,2.95,17.7,17033
552491,2011-05-09 16:01:00,22584,6,2.55,15.3,17033
552491,2011-05-09 16:01:00,22582,6,2.55,15.3,17033
552560,2011-05-10 11:48:00,21928,20,2.08,41.6,17581
552560,2011-05-10 11:48:00,21931,10,2.08,20.8,17581
552560,2011-05-10 11:48:00,22386,10,2.08,20.8,17581
552560,2011-05-10 11:48:00,22411,10,2.08,20.8,17581
552560,2011-05-10 11:48:00,22385,10,2.08,20.8,17581
552560,2011-05-10 11:48:00,22663,10,2.08,20.8,17581
552560,2011-05-10 11:48:00,85099B,20,2.08,41.6,17581
552560,2011-05-10 11:48:00,22355,10,0.85,8.5,17581
552560,2011-05-10 11:48:00,22356,10,0.85,8.5,17581
552560,2011-05-10 11:48:00,20724,10,0.85,8.5,17581
552560,2011-05-10 11:48:00,22661,10,0.85,8.5,17581
552560,2011-05-10 11:48:00,22090,6,2.95,17.7,17581
552560,2011-05-10 11:48:00,22088,6,2.95,17.7,17581
552560,2011-05-10 11:48:00,22083,6,2.95,17.7,17581
552560,2011-05-10 11:48:00,22084,6,2.95,17.7,17581
552560,2011-05-10 11:48:00,21918,24,0.42,10.08,17581
552560,2011-05-10 11:48:00,21746,12,1.25,15.0,17581
552560,2011-05-10 11:48:00,21749,6,2.1,12.6,17581
552560,2011-05-10 11:48:00,15058C,10,3.95,39.5,17581
552560,2011-05-10 11:48:00,21497,25,0.42,10.5,17581
552560,2011-05-10 11:48:00,22986,25,0.42,10.5,17581
552560,2011-05-10 11:48:00,23231,25,0.42,10.5,17581
552560,2011-05-10 11:48:00,84692,25,0.42,10.5,17581
552560,2011-05-10 11:48:00,47566,5,4.95,24.75,17581
552560,2011-05-10 11:48:00,21621,12,8.5,102.0,17581
552560,2011-05-10 11:48:00,22993,12,1.25,15.0,17581
552560,2011-05-10 11:48:00,21080,12,0.85,10.2,17581
552560,2011-05-10 11:48:00,79321,4,5.75,23.0,17581
552560,2011-05-10 11:48:00,21094,12,0.85,10.2,17581
552560,2011-05-10 11:48:00,22826,1,195.0,195.0,17581
552561,2011-05-10 11:49:00,23298,9,4.95,44.55,17581
552562,2011-05-10 11:50:00,23171,12,1.65,19.8,17581
552562,2011-05-10 11:50:00,23170,12,1.65,19.8,17581
552562,2011-05-10 11:50:00,23202,10,1.95,19.5,17581
552562,2011-05-10 11:50:00,23201,10,1.95,19.5,17581
552562,2011-05-10 11:50:00,23199,10,1.95,19.5,17581
552562,2011-05-10 11:50:00,23200,10,1.95,19.5,17581
552562,2011-05-10 11:50:00,23203,20,1.95,39.0,17581
552562,2011-05-10 11:50:00,23204,10,0.85,8.5,17581
552562,2011-05-10 11:50:00,23205,10,0.85,8.5,17581
552562,2011-05-10 11:50:00,23207,10,1.65,16.5,17581
552562,2011-05-10 11:50:00,23208,10,1.65,16.5,17581
552562,2011-05-10 11:50:00,23209,10,1.65,16.5,17581
552562,2011-05-10 11:50:00,23206,10,1.65,16.5,17581
552562,2011-05-10 11:50:00,23256,4,4.15,16.6,17581
552562,2011-05-10 11:50:00,23284,10,6.75,67.5,17581
552573,2011-05-10 12:12:00,22637,4,2.55,10.2,16306
552573,2011-05-10 12:12:00,21746,12,1.25,15.0,16306
552573,2011-05-10 12:12:00,21749,6,2.1,12.6,16306
552648,2011-05-10 13:40:00,22826,1,195.0,195.0,17581
552703,2011-05-10 16:00:00,23155,1,0.83,0.83,14462
552703,2011-05-10 16:00:00,21900,2,0.65,1.3,14462
552703,2011-05-10 16:00:00,23182,4,0.83,3.32,14462
552703,2011-05-10 16:00:00,82552,1,1.45,1.45,14462
552703,2011-05-10 16:00:00,21172,2,1.45,2.9,14462
552703,2011-05-10 16:00:00,22948,6,0.85,5.1,14462
552703,2011-05-10 16:00:00,82578,6,0.55,3.3,14462
552703,2011-05-10 16:00:00,82580,2,0.55,1.1,14462
552703,2011-05-10 16:00:00,85152,2,2.1,4.2,14462
552703,2011-05-10 16:00:00,82583,3,2.1,6.3,14462
552703,2011-05-10 16:00:00,21904,1,2.1,2.1,14462
552703,2011-05-10 16:00:00,21903,2,2.1,4.2,14462
552703,2011-05-10 16:00:00,21166,3,2.08,6.24,14462
552703,2011-05-10 16:00:00,21174,2,2.08,4.16,14462
552703,2011-05-10 16:00:00,21754,2,5.95,11.9,14462
552703,2011-05-10 16:00:00,85130A,4,1.65,6.6,14462
552703,2011-05-10 16:00:00,21892,2,1.25,2.5,14462
552703,2011-05-10 16:00:00,22919,1,0.65,0.65,14462
552703,2011-05-10 16:00:00,22460,4,1.25,5.0,14462
552703,2011-05-10 16:00:00,22621,2,1.65,3.3,14462
552703,2011-05-10 16:00:00,22620,2,1.45,2.9,14462
552703,2011-05-10 16:00:00,21891,2,1.45,2.9,14462
552703,2011-05-10 16:00:00,85123A,4,2.95,11.8,14462
552703,2011-05-10 16:00:00,21165,2,1.69,3.38,14462
552703,2011-05-10 16:00:00,21181,2,2.1,4.2,14462
552703,2011-05-10 16:00:00,22485,1,12.75,12.75,14462
552703,2011-05-10 16:00:00,23068,4,2.49,9.96,14462
552703,2011-05-10 16:00:00,22607,1,9.95,9.95,14462
552703,2011-05-10 16:00:00,85132B,4,1.95,7.8,14462
552703,2011-05-10 16:00:00,22189,2,3.95,7.9,14462
552703,2011-05-10 16:00:00,84929,24,0.55,13.2,14462
552703,2011-05-10 16:00:00,84673B,1,0.65,0.65,14462
552703,2011-05-10 16:00:00,22224,2,2.95,5.9,14462
552703,2011-05-10 16:00:00,47504K,2,1.95,3.9,14462
552703,2011-05-10 16:00:00,21745,3,3.75,11.25,14462
552703,2011-05-10 16:00:00,85066,2,12.75,25.5,14462
552703,2011-05-10 16:00:00,85053,2,2.1,4.2,14462
552703,2011-05-10 16:00:00,23096,2,1.65,3.3,14462
552703,2011-05-10 16:00:00,22925,2,5.95,11.9,14462
552703,2011-05-10 16:00:00,20717,4,1.25,5.0,14462
552703,2011-05-10 16:00:00,23298,1,4.95,4.95,14462
552703,2011-05-10 16:00:00,82482,2,2.55,5.1,14462
552952,2011-05-12 12:10:00,22801,3,3.75,11.25,13837
552952,2011-05-12 12:10:00,22457,12,2.95,35.4,13837
552952,2011-05-12 12:10:00,21242,8,1.69,13.52,13837
552952,2011-05-12 12:10:00,22713,12,0.42,5.04,13837
552952,2011-05-12 12:10:00,22993,1,1.25,1.25,13837
552952,2011-05-12 12:10:00,22710,25,0.42,10.5,13837
552952,2011-05-12 12:10:00,71459,24,0.85,20.4,13837
552952,2011-05-12 12:10:00,22297,24,1.25,30.0,13837
552952,2011-05-12 12:10:00,21936,6,2.95,17.7,13837
552952,2011-05-12 12:10:00,85099B,6,2.08,12.48,13837
552970,2011-05-12 13:41:00,84947,360,1.06,381.6,17388
553036,2011-05-13 08:09:00,22561,24,1.65,39.6,15129
